# record_index frame mag_hex mag_dec
118695 29 0x001F2732 2041650
118696 29 0x001E9E21 2006561
118697 29 0x00070F84 462724
118698 29 0x00E30811 14878737
118699 29 0x001D6C3A 1928250
118700 29 0x001D7A45 1931845
118701 29 0x001F71AD 2060717
118702 29 0x00E0A755 14722901
118703 29 0x00069721 431905
118704 29 0x0035FEAA 3538602
118705 29 0x004F9448 5215304
118706 29 0x00060F0D 397069
118707 29 0x0005C2E4 377572
118708 29 0x00F72728 16197416
118709 29 0x0069CBB9 6933433
118710 29 0x00375140 3625280
118711 29 0x001CEE8D 1896077
118712 29 0x001F4AE8 2050792
118713 29 0x004ED621 5166625
118714 29 0x001C25F5 1844725
118715 29 0x0052474D 5392205
118716 29 0x01BA8929 29002025
118717 29 0x00B00655 11535957
118718 29 0x00068788 427912
118719 29 0x001DA665 1943141
118720 29 0x00055924 350500
118721 29 0x0037D771 3659633
118722 29 0x004E572A 5134122
118723 29 0x0051ABAD 5352365
118724 29 0x0099EFBD 10088381
118725 29 0x00672AD5 6761173
118726 29 0x0005CA50 379472
118727 29 0x0037C850 3655760
118728 29 0x004DF6D1 5109457
118729 29 0x001F3604 2045444
118730 29 0x001E4871 1984625
118731 29 0x0036CC52 3591250
118732 29 0x004E4528 5129512
118733 29 0x0067437D 6767485
118734 29 0x0005E1D1 385489
118735 29 0x0050E1AA 5300650
118736 29 0x00AF3A5A 11483738
118737 29 0x001D27D9 1910745
118738 29 0x004F8091 5210257
118739 29 0x001F09E5 2034149
118740 29 0x001D58B5 1923253
118741 29 0x00F82C99 16264345
118742 29 0x00689F71 6856561
118743 29 0x001E35B9 1979833
118744 29 0x001EA140 2007360
118745 29 0x003724CD 3613901
118746 29 0x004E5E5D 5135965
118747 29 0x00986854 9988180
118748 29 0x0035A4EA 3515626
118749 29 0x00973771 9910129
118750 29 0x00379C09 3644425
118751 29 0x00970B02 9898754
118752 29 0x001F3102 2044162
118753 29 0x001EA69A 2008730
118754 29 0x0005EC85 388229
118755 29 0x001EFC44 2030660
118756 29 0x018B8B44 25922372
118757 29 0x001D5D84 1924484
118758 29 0x001EBE89 2014857
118759 29 0x0006A5C1 435649
118760 29 0x001EB4A4 2012324
118761 29 0x000622CD 402125
118762 29 0x00062255 402005
118763 29 0x0035243D 3482685
118764 29 0x001DEDA4 1961380
118765 29 0x00055A90 350864
118766 29 0x0178DFA5 24698789
118767 29 0x00375179 3625337
118768 29 0x004D3D75 5062005
118769 29 0x001DB500 1946880
118770 29 0x001FDDF2 2088434
118771 29 0x005012F2 5247730
118772 29 0x0096B1E2 9875938
118773 29 0x004FE4B4 5235892
118774 29 0x000629BD 403901
118775 29 0x0004EC50 322640
118776 29 0x009AB584 10139012
118777 29 0x004D4CA4 5065892
118778 29 0x000743C8 476104
118779 29 0x00514000 5324800
118780 29 0x0064AB88 6597512
118781 29 0x001F6840 2058304
118782 29 0x00978F74 9932660
118783 29 0x002018E4 2103524
118784 29 0x00063C45 408645
118785 29 0x000596AA 366250
118786 29 0x0097CF51 9949009
118787 29 0x001F0F8D 2035597
118788 29 0x00F7A8B4 16230580
118789 29 0x006C2281 7086721
118790 29 0x004D5F49 5070665
118791 29 0x001F7782 2062210
118792 29 0x004FC241 5227073
118793 29 0x001DBC6A 1948778
118794 29 0x00660E71 6688369
118795 29 0x009B6CDA 10185946
118796 29 0x001F5B62 2055010
118797 29 0x005048B9 5261497
118798 29 0x006699E8 6724072
118799 29 0x0097E362 9954146
118800 29 0x00520AB4 5376692
118801 29 0x00E460A0 14966944
118802 29 0x00966EF2 9858802
118803 29 0x00061FA2 401314
118804 29 0x004F7735 5207861
118805 29 0x0005C652 378450
118806 29 0x001E70E4 1994980
118807 29 0x004D6480 5072000
118808 29 0x00509731 5281585
118809 29 0x004ECEE1 5164769
118810 29 0x001F459D 2049437
118811 29 0x001F0EC8 2035400
118812 29 0x004DB7BA 5093306
118813 29 0x001DF9A8 1964456
118814 29 0x0099B3B1 10073009
118815 29 0x00059AA8 367272
118816 29 0x004E77D5 5142485
118817 29 0x003715C1 3610049
118818 29 0x0066C3D0 6734800
118819 29 0x00670079 6750329
118820 29 0x004EAC7D 5155965
118821 29 0x0066F00D 6746125
118822 29 0x001E7571 1996145
118823 29 0x00E28835 14846005
118824 29 0x00982E74 9973364
118825 29 0x004E05A2 5113250
118826 29 0x00062C20 404512
118827 29 0x00664E29 6704681
118828 29 0x001EB4D0 2012368
118829 29 0x00063B32 408370
118830 29 0x0066442D 6702125
118831 29 0x004F2C71 5188721
118832 29 0x004F18F9 5183737
118833 29 0x0036ADE9 3583465
118834 29 0x00067C94 425108
118835 29 0x001EA5DD 2008541
118836 29 0x0005E74D 386893
118837 29 0x001DFF42 1965890
118838 29 0x0096A388 9872264
118839 29 0x00982D08 9973000
118840 29 0x0066AFD0 6729680
118841 29 0x006630FD 6697213
118842 29 0x00E085B9 14714297
118843 29 0x001E39B9 1980857
118844 29 0x004E2C99 5123225
118845 29 0x004F1DC8 5184968
118846 29 0x001DE624 1959460
118847 29 0x009814FD 9966845
118848 29 0x001E4325 1983269
118849 29 0x00968AD9 9865945
118850 29 0x0129D50D 19518733
118851 29 0x00376021 3629089
118852 29 0x001E8394 1999764
118853 29 0x000604A9 394409
118854 29 0x0066042D 6685741
118855 29 0x00B01899 11540633
118856 29 0x001E9BDA 2005978
118857 29 0x00662661 6694497
118858 29 0x004EAD11 5156113
118859 29 0x0067FAF9 6814457
118860 29 0x01111BA0 17898400
118861 29 0x001DCD6A 1953130
118862 29 0x001DEB4A 1960778
118863 29 0x001E4369 1983337
118864 29 0x004EC515 5162261
118865 29 0x001DEBD9 1960921
118866 29 0x00982812 9971730
118867 29 0x001E4D02 1985794
118868 29 0x001E3514 1979668
118869 29 0x0005CF2A 380714
118870 29 0x0005ED02 388354
118871 29 0x001F86B9 2066105
118872 29 0x00F78E3D 16223805
118873 29 0x00679265 6787685
118874 29 0x001FA720 2074400
118875 29 0x0098E3B5 10019765
118876 29 0x00065B59 416601
118877 29 0x00DFDF09 14671625
118878 29 0x004E7165 5140837
118879 29 0x001E7091 1994897
118880 29 0x000681B2 426418
118881 29 0x0005E279 385657
118882 29 0x004F13C5 5182405
118883 29 0x00AF0909 11471113
118884 29 0x00AF7F4A 11501386
118885 29 0x009767DD 9922525
118886 29 0x004E7BF5 5143541
118887 29 0x001E20C8 1974472
118888 29 0x001E0DA9 1969577
118889 29 0x009736A0 9909920
118890 29 0x0006271D 403229
118891 29 0x004F3B40 5192512
118892 29 0x0036ADE9 3583465
118893 29 0x0005F5EA 390634
118894 29 0x00365545 3560773
118895 29 0x00679C51 6790225
118896 29 0x0066D790 6739856
118897 29 0x0066350A 6698250
118898 29 0x001EA100 2007296
118899 29 0x001E665D 1992285
118900 29 0x001EABA9 2010025
118901 29 0x00B088FD 11569405
118902 29 0x00061495 398485
118903 29 0x004F0581 5178753
118904 29 0x009924A9 10036393
118905 29 0x006697A2 6723490
118906 29 0x0006C4A8 443560
118907 29 0x00690FFA 6885370
118908 29 0x0064A549 6595913
118909 29 0x0098C231 10011185
118910 29 0x001E0DE1 1969633
118911 29 0x0098145D 9966685
118912 29 0x00060491 394385
118913 29 0x0037E648 3663432
118914 29 0x0036BDA4 3587492
118915 29 0x00684EB4 6835892
118916 29 0x00E0CAB5 14731957
118917 29 0x0005CA49 379465
118918 29 0x00061961 399713
118919 29 0x00E1A3D2 14787538
118920 29 0x001E2161 1974625
118921 29 0x0097C559 9946457
118922 29 0x00062CD4 404692
118923 29 0x0098FC69 10026089
118924 29 0x001E3469 1979497
118925 29 0x0097E329 9954089
118926 29 0x004EF142 5173570
118927 29 0x00366424 3564580
118928 29 0x001DFECA 1965770
118929 29 0x001E25D2 1975762
118930 29 0x001E20F9 1974521
118931 29 0x00AE310D 11415821
118932 29 0x00E0AD45 14724421
118933 29 0x00684665 6833765
118934 29 0x001DF905 1964293
118935 29 0x0097FCB1 9960625
118936 29 0x00060959 395609
118937 29 0x0051AA71 5352049
118938 29 0x00ACAEBD 11316925
118939 29 0x00063B25 408357
118940 29 0x001F88C8 2066632
118941 29 0x00666BB1 6712241
118942 29 0x00B476A8 11826856
118943 29 0x00954079 9781369
118944 29 0x0006A222 434722
118945 29 0x00203C71 2112625
118946 29 0x001D4551 1918289
118947 29 0x001FB890 2078864
118948 29 0x001CE655 1893973
118949 29 0x00517219 5337625
118950 29 0x003676C1 3569345
118951 29 0x0005D8D2 383186
118952 29 0x001EA140 2007360
118953 29 0x001EF334 2028340
118954 29 0x0005706A 356458
118955 29 0x0005CE40 380480
118956 29 0x009C0449 10224713
118957 29 0x004A2739 4859705
118958 29 0x0176F2C4 24572612
118959 29 0x00B007CD 11536333
118960 29 0x001CA128 1876264
118961 29 0x004EE888 5171336
118962 29 0x00687FB2 6848434
118963 29 0x009D3724 10303268
118964 29 0x0033D128 3395880
118965 29 0x001DA749 1943369
118966 29 0x001DF255 1962581
118967 29 0x006883A0 6849440
118968 29 0x00FC4D41 16534849
118969 29 0x00072295 467605
118970 29 0x001E1784 1972100
118971 29 0x0005D424 381988
118972 29 0x00062C11 404497
118973 29 0x0006777D 423805
118974 29 0x00353F90 3489680
118975 29 0x005065D0 5268944
118976 29 0x001F8995 2066837
118977 29 0x0068DC85 6872197
118978 29 0x00F736CA 16201418
118979 29 0x0006F941 457025
118980 29 0x001ECD71 2018673
118981 29 0x0006BBA9 441257
118982 29 0x0066B665 6731365
118983 29 0x00070E41 462401
118984 29 0x004F94D5 5215445
118985 29 0x00987742 9992002
118986 29 0x00056254 352852
118987 29 0x001E92A9 2003625
118988 29 0x0005B6CD 374477
118989 29 0x01BD3462 29176930
118990 29 0x0020E1A1 2154913
118991 29 0x001E5585 1987973
118992 29 0x00AEFF5D 11468637
118993 29 0x002064A4 2122916
118994 29 0x00061174 397684
118995 29 0x001D2D20 1912096
118996 29 0x001E5225 1987109
118997 29 0x001F3968 2046312
118998 29 0x004ED199 5165465
118999 29 0x000640A9 409769
119000 29 0x001EFA31 2030129
119001 29 0x003676C1 3569345
119002 29 0x003649CD 3557837
119003 29 0x0006FA79 457337
119004 29 0x012C20F2 19669234
119005 29 0x00639AE8 6527720
119006 29 0x00989989 10000777
119007 29 0x00505D59 5266777
119008 29 0x0095347A 9778298
119009 29 0x004FA824 5220388
119010 29 0x001F7A9A 2063002
119011 29 0x00E0D050 14733392
119012 29 0x0068F339 6878009
119013 29 0x001F9040 2068544
119014 29 0x0036FA88 3603080
119015 29 0x001EA78D 2008973
119016 29 0x000587A4 362404
119017 29 0x001DA185 1941893
119018 29 0x004F0A51 5179985
119019 29 0x00976954 9922900
119020 29 0x004F861A 5211674
119021 29 0x001E8815 2000917
119022 29 0x001E8D6D 2002285
119023 29 0x004F6E64 5205604
119024 29 0x006652FA 6705914
119025 29 0x0037B961 3651937
119026 29 0x0097DDFD 9952765
119027 29 0x004EC794 5162900
119028 29 0x004F76D5 5207765
119029 29 0x0067C3D1 6800337
119030 29 0x001EE674 2025076
119031 29 0x006870FD 6844669
119032 29 0x00061891 399505
119033 29 0x00373348 3617608
119034 29 0x004F5908 5200136
119035 29 0x00964625 9848357
119036 29 0x001E745A 1995866
119037 29 0x00062C34 404532
119038 29 0x00065411 414737
119039 29 0x001E6F61 1994593
119040 29 0x0096F23D 9892413
119041 29 0x00062C29 404521
119042 29 0x006826B4 6825652
119043 29 0x018B46A4 25904804
119044 29 0x004E00D4 5112020
119045 29 0x00679288 6787720
119046 29 0x00062225 401957
119047 29 0x00AF7EF9 11501305
119048 29 0x001E081D 1968157
119049 29 0x0037335D 3617629
119050 29 0x00674D59 6770009
119051 29 0x004EFB92 5176210
119052 29 0x00065F8D 417677
119053 29 0x001E6584 1992068
119054 29 0x004F9439 5215289
119055 29 0x01111B50 17898320
119056 29 0x0005FFB9 393145
119057 29 0x001EE16A 2023786
119058 29 0x00981140 9965888
119059 29 0x001E65A5 1992101
119060 29 0x001DE5D9 1959385
119061 29 0x0067408D 6766733
119062 29 0x00986D32 9989426
119063 29 0x00059F51 368465
119064 29 0x004F60D5 5202133
119065 29 0x001DD772 1955698
119066 29 0x004F050D 5178637
119067 29 0x00373344 3617604
119068 29 0x0037C9D0 3656144
119069 29 0x004DC5E5 5096933
119070 29 0x0066E0F5 6742261
119071 29 0x000587C8 362440
119072 29 0x00509011 5279761
119073 29 0x00B0C435 11584565
119074 29 0x00F85EED 16277229
119075 29 0x001D1741 1906497
119076 29 0x001E5C08 1989640
119077 29 0x004E6310 5137168
119078 29 0x0005D99A 383386
119079 29 0x001E8995 2001301
119080 29 0x004F5401 5198849
119081 29 0x004DBC28 5094440
119082 29 0x00382205 3678725
119083 29 0x00986D32 9989426
119084 29 0x001E5EA8 1990312
119085 29 0x00061891 399505
119086 29 0x0037F529 3667241
119087 29 0x00B08420 11568160
119088 29 0x00350521 3474721
119089 29 0x0174081A 24381466
119090 29 0x001D422D 1917485
119091 29 0x001E74BA 1995962
119092 29 0x001F5575 2053493
119093 29 0x00F7F14A 16249162
119094 29 0x0005F6E1 390881
119095 29 0x001DF482 1963138
119096 29 0x004F67BA 5203898
119097 29 0x00062C50 404560
119098 29 0x0005F5E2 390626
119099 29 0x004F861A 5211674
119100 29 0x001E673D 1992509
119101 29 0x00373354 3617620
119102 29 0x001E7E6A 1998442
119103 29 0x001DBA7D 1948285
119104 29 0x001E3939 1980729
119105 29 0x00996E59 10055257
119106 29 0x00974FB9 9916345
119107 29 0x001E432A 1983274
119108 29 0x00AE7B09 11434761
119109 29 0x004F0A14 5179924
119110 29 0x00988FF5 9998325
119111 29 0x004E0F4A 5115722
119112 29 0x0067BF01 6799105
119113 29 0x0035FD0A 3538186
119114 29 0x0006273D 403261
119115 29 0x00065A3A 416314
119116 29 0x004F3E80 5193344
119117 29 0x004F500D 5197837
119118 29 0x00668E01 6721025
119119 29 0x009831D9 9974233
119120 29 0x0005F179 389497
119121 29 0x0035FD22 3538210
119122 29 0x0005CA44 379460
119123 29 0x00DFF331 14676785
119124 29 0x004EFCF1 5176561
119125 29 0x0096BC92 9878674
119126 29 0x00377DCD 3636685
119127 29 0x004FE3A9 5235625
119128 29 0x004E93C8 5149640
119129 29 0x0098EE85 10022533
119130 29 0x001D8E40 1936960
119131 29 0x00679264 6787684
119132 29 0x004E405A 5128282
119133 29 0x006739C9 6765001
119134 29 0x00689DD4 6856148
119135 29 0x00979924 9935140
119136 29 0x0098459A 9979290
119137 29 0x0067096D 6752621
119138 29 0x0035C239 3523129
119139 29 0x004FB2A5 5223077
119140 29 0x001DEAC2 1960642
119141 29 0x001E56C1 1988289
119142 29 0x001E60C2 1990850
119143 29 0x00F8CE10 16305680
119144 29 0x00369F19 3579673
119145 29 0x0171C72D 24233773
119146 29 0x00061940 399680
119147 29 0x0006008A 393354
119148 29 0x0005DD90 384400
119149 29 0x006683F2 6718450
119150 29 0x00502DF2 5254642
119151 29 0x001E4821 1984545
119152 29 0x0066B99D 6732189
119153 29 0x00B0A259 11575897
119154 29 0x00973709 9910025
119155 29 0x0005D448 382024
119156 29 0x00670452 6751314
119157 29 0x004EE2F4 5169908
119158 29 0x001E16FD 1971965
119159 29 0x00064502 410882
119160 29 0x001D935D 1938269
119161 29 0x000609CA 395722
119162 29 0x001E745A 1995866
119163 29 0x0172CBC2 24300482
119164 29 0x00062225 401957
119165 29 0x0005E75D 386909
119166 29 0x0065F5A8 6682024
119167 29 0x00672B41 6761281
119168 29 0x001E6B75 1993589
119169 29 0x001E398A 1980810
119170 29 0x004FE4B4 5235892
119171 29 0x001E9E92 2006674
119172 29 0x001CB839 1882169
119173 29 0x0178E650 24700496
119174 29 0x006A4555 6964565
119175 29 0x01434589 21185929
119176 29 0x0006360D 407053
119177 29 0x001F0E64 2035300
119178 29 0x0067539A 6771610
119179 29 0x0006B535 439605
119180 29 0x00510505 5309701
119181 29 0x001DEFAD 1961901
119182 29 0x0006312D 405805
119183 29 0x001EC0A4 2015396
119184 29 0x001D8E71 1937009
119185 29 0x00207919 2128153
119186 29 0x001CE03D 1892413
119187 29 0x00363474 3552372
119188 29 0x00FEE90A 16705802
119189 29 0x00327CD9 3308761
119190 29 0x0051B915 5355797
119191 29 0x004EB861 5159009
119192 29 0x0064BCB1 6601905
119193 29 0x005029F4 5253620
119194 29 0x0005AFC4 372676
119195 29 0x0035E26A 3531370
119196 29 0x00508DD1 5279185
119197 29 0x0068D84A 6871114
119198 29 0x004D9E22 5086754
119199 29 0x004F9501 5215489
119200 29 0x009B4668 10176104
119201 29 0x009390D5 9670869
119202 29 0x00517219 5337625
119203 29 0x0005D031 380977
119204 29 0x00E32265 14885477
119205 29 0x0036CC92 3591314
119206 29 0x00660050 6684752
119207 29 0x001EE651 2025041
119208 29 0x001E2A74 1976948
119209 29 0x001E0334 1966900
119210 29 0x00365641 3561025
119211 29 0x001F4592 2049426
119212 29 0x0067CE1D 6802973
119213 29 0x00982E05 9973253
119214 29 0x00056C39 355385
119215 29 0x00978A3A 9931322
119216 29 0x001F6108 2056456
119217 29 0x009A34F9 10106105
119218 29 0x001D7148 1929544
119219 29 0x0005DD90 384400
119220 29 0x004FE90A 5237002
119221 29 0x00E12D5A 14757210
119222 29 0x001E583D 1988669
119223 29 0x006674E9 6714601
119224 29 0x001EAB31 2009905
119225 29 0x0096BBE2 9878498
119226 29 0x00060E88 396936
119227 29 0x0097456D 9913709
119228 29 0x001E7954 1997140
119229 29 0x0006097D 395645
119230 29 0x0005FB04 391940
119231 29 0x0005FAC5 391877
119232 29 0x004EE8EA 5171434
119233 29 0x00987AF1 9992945
119234 29 0x00F92D05 16329989
119235 29 0x004EFC62 5176418
119236 29 0x00378CE1 3640545
119237 29 0x001E7E31 1998385
119238 29 0x001E5702 1988354
119239 29 0x00667F1D 6717213
119240 29 0x00F91324 16323364
119241 29 0x00B0B081 11579521
119242 29 0x001E8354 1999700
119243 29 0x001E65C4 1992132
119244 29 0x001EA125 2007333
119245 29 0x00502409 5252105
119246 29 0x0005D505 382213
119247 29 0x0068BB68 6863720
119248 29 0x006889C9 6851017
119249 29 0x00B0E715 11593493
119250 29 0x0005F179 389497
119251 29 0x00063725 407333
119252 29 0x0114B411 18134033
119253 29 0x001E52B4 1987252
119254 29 0x001E5200 1987072
119255 29 0x004FB215 5222933
119256 29 0x0036819D 3572125
119257 29 0x004F8A54 5212756
119258 29 0x001DD248 1954376
119259 29 0x0005FB54 392020
119260 29 0x001E47F9 1984505
119261 29 0x004F0EF2 5181170
119262 29 0x001E2FAD 1978285
119263 29 0x00B0F59A 11597210
119264 29 0x000604A0 394400
119265 29 0x001E51DD 1987037
119266 29 0x001F5425 2053157
119267 29 0x00AFEB5A 11529050
119268 29 0x004F369A 5191322
119269 29 0x004EDC75 5168245
119270 29 0x00670BA4 6753188
119271 29 0x001DD2A8 1954472
119272 29 0x001EF66D 2029165
119273 29 0x0096A80D 9873421
119274 29 0x000687C4 427972
119275 29 0x0129B2B2 19509938
119276 29 0x0020A8BD 2140349
119277 29 0x00663EF5 6700789
119278 29 0x004EEC80 5172352
119279 29 0x00061DAA 400810
119280 29 0x00976301 9921281
119281 29 0x009BD731 10213169
119282 29 0x0005C6B5 378549
119283 29 0x001DF485 1963141
119284 29 0x001F8631 2065969
119285 29 0x0037F9E2 3668450
119286 29 0x016F02B5 24052405
119287 29 0x000679B9 424377
119288 29 0x00066DFA 421370
119289 29 0x001DD7B1 1955761
119290 29 0x0006591D 416029
119291 29 0x001DA184 1941892
119292 29 0x0067A6ED 6792941
119293 29 0x012AE97D 19589501
119294 29 0x00064C44 412740
119295 29 0x0005E745 386885
119296 29 0x00B144BD 11617469
119297 29 0x00065B59 416601
119298 29 0x004EB7A1 5158817
119299 29 0x00388C3A 3705914
119300 29 0x004D8171 5079409
119301 29 0x00E14C12 14765074
119302 29 0x009A8499 10126489
119303 29 0x004E8188 5144968
119304 29 0x001EE14A 2023754
119305 29 0x00687620 6845984
119306 29 0x001D8E34 1936948
119307 29 0x000681AA 426410
119308 29 0x0096A325 9872165
119309 29 0x0006591D 416029
119310 29 0x001EC431 2016305
119311 29 0x000613CA 398282
119312 29 0x004F2C7A 5188730
119313 29 0x0142D441 21156929
119314 29 0x00062729 403241
119315 29 0x001F0475 2032757
119316 29 0x004E8581 5145985
119317 29 0x0067B542 6796610
119318 29 0x0005EC52 388178
119319 29 0x00061859 399449
119320 29 0x00364694 3557012
119321 29 0x001EC3FA 2016250
119322 29 0x00062722 403234
119323 29 0x001E11F2 1970674
119324 29 0x00AF359D 11482525
119325 29 0x0067FF49 6815561
119326 29 0x00365565 3560805
119327 29 0x001DBEE8 1949416
119328 29 0x0005CA59 379481
119329 29 0x0144E50D 21292301
119330 29 0x0037F619 3667481
119331 29 0x001DC488 1950856
119332 29 0x0098A85A 10004570
119333 29 0x001F590A 2054410
119334 29 0x0110EFE1 17887201
119335 29 0x00AF2250 11477584
119336 29 0x001F0705 2033413
119337 29 0x004F22A1 5186209
119338 29 0x0006271A 403226
119339 29 0x0098C189 10011017
119340 29 0x001DE5E8 1959400
119341 29 0x006779D2 6781394
119342 29 0x001EE791 2025361
119343 29 0x003672DA 3568346
119344 29 0x0036CC1A 3591194
119345 29 0x0066DC21 6741025
119346 29 0x006783A9 6783913
119347 29 0x0066FEA1 6749857
119348 29 0x001E0D19 1969433
119349 29 0x004F5E62 5201506
119350 29 0x0005FFFA 393210
119351 29 0x00061355 398165
119352 29 0x00E06348 14705480
119353 29 0x001E3454 1979476
119354 29 0x0098BC65 10009701
119355 29 0x004DBBF4 5094388
119356 29 0x00685844 6838340
119357 29 0x004E4A45 5130821
119358 29 0x0067210A 6758666
119359 29 0x001EF034 2027572
119360 29 0x00369059 3575897
119361 29 0x00060E95 396949
119362 29 0x004FACF9 5221625
119363 29 0x00671C15 6757397
119364 29 0x0036BCAD 3587245
119365 29 0x0036DA41 3594817
119366 29 0x0005CF35 380725
119367 29 0x001EF52D 2028845
119368 29 0x001E51CD 1987021
119369 29 0x00673EAA 6766250
119370 29 0x0068049D 6816925
119371 29 0x00F8BF45 16301893
119372 29 0x00063B91 408465
119373 29 0x003672E5 3568357
119374 29 0x00061D31 400689
119375 29 0x0098AD51 10005841
119376 29 0x004E93C4 5149636
119377 29 0x0066DC21 6741025
119378 29 0x001E4309 1983241
119379 29 0x00671231 6754865
119380 29 0x0005CA40 379456
119381 29 0x01417FFD 21069821
119382 29 0x004F4528 5195048
119383 29 0x001ED279 2019961
119384 29 0x0098C110 10010896
119385 29 0x001E1BC2 1973186
119386 29 0x00065E9D 417437
119387 29 0x004DADCA 5090762
119388 29 0x0035D0E5 3526885
119389 29 0x00362914 3549460
119390 29 0x00970564 9897316
119391 29 0x0098193D 9967933
119392 29 0x001DD731 1955633
119393 29 0x00061904 399620
119394 29 0x001E0A61 1968737
119395 29 0x0005E29A 385690
119396 29 0x004F0F72 5181298
119397 29 0x00B0754A 11564362
119398 29 0x00981F62 9969506
119399 29 0x006775C4 6780356
119400 29 0x004D94E4 5084388
119401 29 0x00061355 398165
119402 29 0x004F1DA4 5184932
119403 29 0x001F82C9 2065097
119404 29 0x004F2CAD 5188781
119405 29 0x00375740 3626816
119406 29 0x00965989 9853321
119407 29 0x009A845A 10126426
119408 29 0x0038E5DD 3728861
119409 29 0x001D3225 1913381
119410 29 0x00B25A01 11688449
119411 29 0x001E5CEA 1989866
119412 29 0x001EDCCD 2022605
119413 29 0x0096ECDA 9891034
119414 29 0x0050F1D0 5304784
119415 29 0x001E66F5 1992437
119416 29 0x001EBE89 2014857
119417 29 0x00AF1C8A 11476106
119418 29 0x0050425D 5259869
119419 29 0x006923EA 6890474
119420 29 0x00062F94 405396
119421 29 0x00B15D65 11623781
119422 29 0x001D58E2 1923298
119423 29 0x00375FFA 3629050
119424 29 0x001EA0DD 2007261
119425 29 0x001DABE9 1944553
119426 29 0x0050298D 5253517
119427 29 0x001E30F2 1978610
119428 29 0x004F31A1 5190049
119429 29 0x003646E8 3557096
119430 29 0x0036CB81 3591041
119431 29 0x00362929 3549481
119432 29 0x00501524 5248292
119433 29 0x001F7C44 2063428
119434 29 0x003762BA 3629754
119435 29 0x0140EC89 21032073
119436 29 0x0005B7D4 374740
119437 29 0x001DD811 1955857
119438 29 0x0067491D 6768925
119439 29 0x0097B3E1 9941985
119440 29 0x001E67A0 1992608
119441 29 0x001D97C8 1939400
119442 29 0x001E57A1 1988513
119443 29 0x0067FA4D 6814285
119444 29 0x001E3A35 1980981
119445 29 0x001E394A 1980746
119446 29 0x00061859 399449
119447 29 0x001E1C19 1973273
119448 29 0x00060E74 396916
119449 29 0x001F6D1D 2059549
119450 29 0x017146F4 24200948
119451 29 0x001F0F09 2035465
119452 29 0x006748A5 6768805
119453 29 0x004EE4E8 5170408
119454 29 0x001D626A 1925738
119455 29 0x001DFE52 1965650
119456 29 0x00066355 418645
119457 29 0x018B1B85 25893765
119458 29 0x001DFB99 1964953
119459 29 0x0005CF2A 380714
119460 29 0x00B08E09 11570697
119461 29 0x00366544 3564868
119462 29 0x004DBBF4 5094388
119463 29 0x006734AA 6763690
119464 29 0x0098F3A5 10023845
119465 29 0x00060A9A 395930
119466 29 0x000604B4 394420
119467 29 0x003715F4 3610100
119468 29 0x00669C39 6724665
119469 29 0x00505100 5263616
119470 29 0x001DF4A9 1963177
119471 29 0x000622B4 402100
119472 29 0x00978559 9930073
119473 29 0x0006313A 405818
119474 29 0x00062729 403241
119475 29 0x00AF3072 11481202
119476 29 0x0036BCA5 3587237
119477 29 0x004F71C2 5206466
119478 29 0x0005F632 390706
119479 29 0x006562C9 6644425
119480 29 0x00FA4519 16401689
119481 29 0x0067FADD 6814429
119482 29 0x01113908 17905928
119483 29 0x0069D832 6936626
119484 29 0x0005F2E4 389860
119485 29 0x001ED279 2019961
119486 29 0x0036ADDD 3583453
119487 29 0x00373375 3617653
119488 29 0x0036DAE9 3594985
119489 29 0x001EB4A4 2012324
119490 29 0x004ED8B5 5167285
119491 29 0x001F0959 2034009
119492 29 0x001E4D1A 1985818
119493 29 0x006779D2 6781394
119494 29 0x0066F4B5 6747317
119495 29 0x001DEF9D 1961885
119496 29 0x004F3BB5 5192629
119497 29 0x006712A0 6754976
119498 29 0x001E1BDA 1973210
119499 29 0x004FADB9 5221817
119500 29 0x00362961 3549537
119501 29 0x001EE689 2025097
119502 29 0x0097A875 9939061
119503 29 0x00970A51 9898577
119504 29 0x001EE2BA 2024122
119505 29 0x009767C4 9922500
119506 29 0x001E4369 1983337
119507 29 0x0036E951 3598673
119508 29 0x00361B1D 3545885
119509 29 0x0036DA59 3594841
119510 29 0x001E7F42 1998658
119511 29 0x0005F5FA 390650
119512 29 0x0067FF94 6815636
119513 29 0x00981928 9967912
119514 29 0x001E1BD5 1973205
119515 29 0x0171DA5D 24238685
119516 29 0x00363A09 3553801
119517 29 0x001EF040 2027584
119518 29 0x001E97F9 2004985
119519 29 0x00E07BE9 14711785
119520 29 0x001E25E2 1975778
119521 29 0x00362974 3549556
119522 29 0x0110A5A4 17868196
119523 29 0x006870FD 6844669
119524 29 0x001E0394 1966996
119525 29 0x001E6FB9 1994681
119526 29 0x001ECD82 2018690
119527 29 0x00B0A6FD 11577085
119528 29 0x001F0E19 2035225
119529 29 0x001E0832 1968178
119530 29 0x001E7990 1997200
119531 29 0x0037F53D 3667261
119532 29 0x001DB0FA 1945850
119533 29 0x006725E4 6759908
119534 29 0x00682BA2 6826914
119535 29 0x0098776A 9992042
119536 29 0x00676FD5 6778837
119537 29 0x001EA5C1 2008513
119538 29 0x00501FF4 5251060
119539 29 0x0097E4CD 9954509
119540 29 0x0005E38A 385930
119541 29 0x004E4F40 5132096
119542 29 0x004EF1A5 5173669
119543 29 0x0006A079 434297
119544 29 0x00672FD4 6762452
